year	player	age	g	mp	per	ts	3par	ftr	orb	drb	trb	ast	stl	blk	tov	usg	ows	dws	ws	ws_48	obpm	dbpm	bpm	vorp	game_win	mvp_label
2014	Marcin Gortat	29	81	2655	17.6	0.568	0.001	0.273	8.7	25.1	16.7	8.4	0.8	3.8	11.8	18.2	4.1	4	8.1	0.146	-1.2	1.9	0.7	1.8	44	0
2014	Bradley Beal	20	73	2530	14.3	0.507	0.299	0.164	2.4	10.2	6.3	16	1.4	0.6	9.4	24.3	1.6	2.4	4	0.076	0.1	-1.1	-1	0.6	44	0
2014	Martell Webster	27	78	2157	11.5	0.591	0.634	0.213	2	10.1	6	6.7	1	0.6	8.3	14.7	3.3	1.7	5	0.112	0.9	-0.9	0	1.1	44	0
2014	Nene Hilario	31	53	1560	16.6	0.53	0.008	0.448	4.7	17.3	10.9	16.3	2.1	2.5	14.1	24	0.8	2.4	3.2	0.098	-1.6	1.6	0	0.8	44	0
2014	Trevor Booker	26	72	1553	15	0.563	0.005	0.189	10.9	17.5	14.1	6.3	1.4	2.4	11.7	14.4	2.3	2	4.3	0.132	-1.1	1.2	0.1	0.8	44	0
2014	Garrett Temple	27	75	638	7.8	0.431	0.206	0.305	3.8	8.7	6.2	15.8	2.8	1.4	20.8	14.3	-0.5	0.9	0.3	0.025	-4.3	1	-3.3	-0.2	44	0
2014	Kevin Seraphin	24	53	578	12.5	0.533	0	0.141	10.5	15.3	12.8	4.9	0.3	3.7	14.9	21.5	0.2	0.6	0.8	0.066	-4	-0.9	-4.9	-0.4	44	0
2014	Al Harrington	33	34	511	9.7	0.506	0.483	0.169	3.3	15	9.1	8.7	1.4	0	13.3	22.7	-0.2	0.5	0.4	0.035	-2	-2.1	-4	-0.3	44	0
2014	Jan Vesely	23	33	470	11.5	0.494	0	0.326	12.9	15.1	13.9	3.1	2.8	3.3	17.3	12.2	0.1	0.8	0.9	0.09	-2.9	2.4	-0.5	0.2	44	0
2014	Andre Miller	37	28	412	14.6	0.534	0.034	0.345	3.3	12.9	8	33.9	2.4	0.4	21.8	14.1	0.6	0.5	1.1	0.132	-1.9	-0.2	-2.1	0	44	0
2014	Drew Gooden	32	22	395	18.4	0.591	0.119	0.189	10.7	23	16.7	6.3	1.3	1.5	9.9	19.7	0.9	0.6	1.4	0.173	-0.3	-0.7	-1.1	0.1	44	0
2014	Otto Porter	20	37	319	6	0.405	0.231	0.132	7.5	13.3	10.4	4.6	1.3	0.3	12.7	15.6	-0.4	0.3	0	-0.006	-4.9	-1.1	-6.1	-0.3	44	0
2014	Chris Singleton	24	25	250	8.8	0.481	0.284	0.373	8.2	17.5	12.8	3.5	1.9	1	17.9	17.2	-0.2	0.3	0.2	0.033	-4.3	-0.6	-5	-0.2	44	0
2014	Eric Maynor	26	23	215	6	0.355	0.347	0.042	3.7	9.3	6.5	26.8	1.2	0.4	18.8	19	-0.4	0.2	-0.2	-0.052	-4.8	-1.8	-6.6	-0.2	44	0
2014	Glen Rice	23	11	109	6.6	0.399	0.459	0.189	4.2	17.3	10.6	9.3	2.8	0.8	18.3	20.3	-0.3	0.2	-0.1	-0.043	-5.2	0.2	-5	-0.1	44	0
2015	Kyle Korver	33	75	2418	14.8	0.699	0.748	0.197	0.7	13.3	7.2	12.1	1.1	1.5	14.1	14.4	5	2.4	7.5	0.148	3.1	0.2	3.3	3.3	60	0
2015	Paul Millsap	29	73	2390	20	0.565	0.232	0.362	6.9	20	13.6	15.4	2.8	2.4	13.3	23.8	4	4.3	8.3	0.166	1.6	2.6	4.2	3.7	60	0
2015	Al Horford	28	76	2318	21.4	0.563	0.037	0.146	6.7	19.8	13.4	18.6	1.5	3.5	8.9	22.2	5.1	3.6	8.7	0.179	1.3	2.5	3.8	3.4	60	0
2015	Jeff Teague	26	73	2228	20.6	0.566	0.233	0.36	1.6	7.7	4.7	37.9	2.9	1.2	16.6	25.3	5	2.8	7.7	0.166	2.5	-0.7	1.8	2.1	60	0
2015	DeMarre Carroll	28	70	2189	15.9	0.603	0.466	0.277	5.3	13.8	9.7	8.3	2.2	0.7	9.3	16.9	4.3	2.8	7	0.154	2.4	0.5	2.9	2.7	60	0
2015	Dennis Schroder	21	77	1516	15.7	0.516	0.223	0.269	2.3	9.9	6.2	34.6	1.7	0.2	16.8	27	1.1	1.4	2.5	0.08	-0.4	-2.1	-2.4	-0.2	60	0
2015	Kent Bazemore	25	75	1324	9.7	0.52	0.399	0.302	1.9	16.8	9.6	8.6	2	2.1	16.3	15.5	-0.4	1.9	1.6	0.057	-3.1	1.3	-1.8	0.1	60	0
2015	Mike Scott	26	68	1123	15.1	0.543	0.424	0.17	4.7	15.2	10.1	10.9	1.1	0.2	7.4	21.4	1.6	1.1	2.7	0.115	0.6	-2.1	-1.6	0.1	60	0
2015	Pero Antic	32	63	1037	9.5	0.508	0.584	0.416	6.6	14	10.4	6.9	0.9	1.1	12.3	17.6	0.5	1	1.5	0.07	-1.3	-1.4	-2.7	-0.2	60	0
2015	Thabo Sefolosha	30	52	976	13.8	0.506	0.313	0.233	6.4	19.3	13.1	11.2	2.8	1.8	12.2	14.6	0.8	1.7	2.5	0.121	-1.2	2.5	1.3	0.8	60	0
2015	Shelvin Mack	24	55	833	13.2	0.489	0.435	0.106	1.1	9.5	5.4	28.6	1.8	0.2	13.8	19.5	0.5	0.8	1.3	0.075	-0.9	-2.2	-3.1	-0.2	60	0
2015	Mike Muscala	23	40	502	18	0.608	0.146	0.166	12.2	14.8	13.5	8	1.6	3.2	11.5	16.7	1.2	0.7	1.9	0.179	0.8	0.9	1.7	0.5	60	0
2015	Elton Brand	35	36	486	9.4	0.457	0.011	0.242	6.8	16.4	11.8	6.4	1.8	4.3	14.6	11.6	-0.1	0.8	0.7	0.07	-4.5	3.1	-1.4	0.1	60	0
2015	John Jenkins	23	24	297	15.9	0.629	0.525	0.192	0.8	13.8	7.5	7	1.7	0	6.9	17.8	0.6	0.3	0.9	0.147	1.1	-2.1	-0.9	0.1	60	0
2015	Austin Daye	26	8	76	12.1	0.484	0.538	0.077	6.2	14.6	10.5	16	2.7	2.2	15.7	19.2	0	0.1	0.1	0.068	-1.3	0.9	-0.3	0	60	0
2015	Adreian Payne	23	3	19	2.9	0.317	0.143	0.286	6.2	17.5	12	0	2.7	0	0	19	0	0	0	-0.039	-9.4	-4.5	-13.9	-0.1	60	0
2015	Avery Bradley	24	77	2428	11.5	0.507	0.348	0.099	2	8.9	5.4	8.9	1.7	0.5	9.4	21	0.4	2.1	2.5	0.049	-0.8	-0.9	-1.7	0.2	38	0
2015	Evan Turner	26	82	2260	12.8	0.482	0.16	0.189	1.9	18.5	10.1	30	1.8	0.7	19.7	19.5	-0.3	2.8	2.5	0.054	-2.2	1.3	-1	0.6	38	0
2015	Brandon Bass	29	82	1929	16.3	0.557	0.047	0.313	7.8	14.9	11.3	8.6	1.1	1.3	9.6	19.5	3.4	1.9	5.3	0.132	-0.4	-0.1	-0.5	0.7	38	0
2015	Marcus Smart	20	67	1808	11	0.491	0.57	0.266	3.6	9.9	6.7	16.3	2.7	0.8	14.4	15.1	0.7	2.2	2.9	0.077	-0.1	1.3	1.1	1.4	38	0
2015	Tyler Zeller	25	82	1731	18.9	0.594	0	0.3	9.1	20.5	14.7	10.8	0.5	2.3	9.8	19.6	4.5	2	6.5	0.179	0.4	0.4	0.9	1.2	38	0
2015	Jared Sullinger	22	58	1566	17.9	0.503	0.26	0.182	10.1	20.9	15.4	14.2	1.4	2.1	9.3	23.6	1.9	2.1	4	0.123	1	1	2	1.6	38	0
2015	Kelly Olynyk	23	64	1423	15.9	0.558	0.331	0.258	7	16.5	11.7	12.2	2.3	2.1	14.3	21.1	1.5	2.1	3.6	0.12	0.7	1.4	2.1	1.5	38	0
2015	Jae Crowder	24	57	1382	14.1	0.512	0.362	0.277	4.7	16.4	10.5	9	2.1	1.1	6.9	17.9	1.6	1.8	3.3	0.116	-0.2	0.7	0.5	0.9	38	0
2015	Jeff Green	28	33	1093	14.6	0.539	0.324	0.303	2.1	12.2	7.1	7.9	1.2	0.9	9.4	23.8	1	1	2	0.089	-0.1	-1.4	-1.6	0.1	38	0
2015	Rajon Rondo	28	22	699	15.4	0.422	0.16	0.18	3.9	22.3	12.9	49.3	2.7	0.3	25.8	18.2	-0.2	1.1	0.9	0.064	-1.6	2.1	0.4	0.4	38	0
2015	Marcus Thornton	27	39	640	15.8	0.531	0.407	0.167	3.2	9.4	6.2	8.8	1.6	0.8	6.3	23.9	0.8	0.6	1.4	0.104	0.7	-2.4	-1.7	0	38	0
2015	Phil Pressey	23	50	600	11.8	0.453	0.374	0.282	2.3	12.4	7.3	28	2.5	0.8	17.3	17.3	0	0.7	0.8	0.06	-2.3	0	-2.2	0	38	0
2015	Isaiah Thomas	25	21	545	22.3	0.579	0.488	0.481	1.4	7.5	4.4	35.2	1.1	0	13.5	32.1	1.8	0.3	2.1	0.185	6.4	-3.9	2.5	0.6	38	0
2015	Jonas Jerebko	27	29	527	15.5	0.533	0.354	0.166	9.4	19.8	14.5	8.7	1.8	1	8.5	17.6	0.8	0.7	1.5	0.141	0.4	0.3	0.7	0.4	38	0
2015	James Young	19	31	332	8.5	0.457	0.647	0.284	2.9	11	6.9	5.6	1.2	0.5	4.2	15.8	0.1	0.3	0.3	0.047	-1.9	-1.9	-3.8	-0.2	38	0
2015	Gerald Wallace	32	32	286	6.2	0.431	0.088	0.441	6.4	15.5	10.9	5.1	2.6	1.1	30.7	9	-0.3	0.4	0.1	0.014	-5.8	2.6	-3.2	-0.1	38	0
2015	Tayshaun Prince	34	9	198	16.9	0.616	0.136	0.102	3.3	13.5	8.3	14.3	1.3	0.8	6.1	14.5	0.5	0.2	0.7	0.165	0.7	-0.1	0.6	0.1	38	0
2015	Luigi Datome	27	18	192	14.9	0.607	0.468	0.013	1.1	13.3	7.1	6	0.3	2.8	8.3	19.3	0.3	0.2	0.4	0.106	-0.3	-1.9	-2.2	0	38	0
2015	Jameer Nelson	32	6	121	8.7	0.323	0.61	0.22	2.7	12.9	7.7	37.4	2.9	0	16.7	19.5	-0.2	0.2	0	-0.015	-2.7	-0.6	-3.3	0	38	0
2015	Brandan Wright	27	8	86	15	0.571	0	0.19	8.8	12.9	10.8	14	0.6	4.5	18	14.1	0.1	0.1	0.2	0.106	-2.2	1.8	-0.4	0	38	0
2015	Shavlik Randolph	31	5	25	11.4	0.322	0.1	0.2	17.3	35.6	26.3	5.9	2	3.1	8.4	20.8	0	0.1	0	0.012	-7.4	0.4	-7	0	38	0
2015	Dwight Powell	23	5	9	34.9	0.765	0	0.4	0	12.3	6.1	0	11.1	0	25.4	38.3	0	0	0	0.138	-0.5	1.5	1	0	38	0
2015	Joe Johnson	33	80	2791	14.1	0.523	0.329	0.172	2.1	13.3	7.7	17.1	1.1	0.4	11.1	20.3	2.6	1.5	4.1	0.07	0.9	-0.7	0.2	1.5	40	0
2015	Jarrett Jack	31	80	2241	14.6	0.522	0.179	0.278	1	11.3	6.1	27.3	1.7	0.5	17.2	22.6	1.1	1.4	2.6	0.055	-0.5	-1	-1.5	0.3	40	0
2015	Deron Williams	30	68	2114	15.7	0.504	0.307	0.313	1.5	11	6.3	33.7	1.6	0.6	14.9	22.3	2.3	1.3	3.6	0.083	1.3	-1.2	0.1	1.1	40	0
2015	Brook Lopez	26	72	2100	22.7	0.558	0.01	0.278	11.5	17.1	14.3	4.5	1.1	4.8	8.6	26.3	4.7	2.2	7	0.159	0.5	-0.3	0.2	1.1	40	0
2015	Bojan Bogdanovic	25	78	1854	11.6	0.562	0.444	0.184	3	9.8	6.4	5.8	0.9	0.4	11.1	17.2	1.7	0.7	2.4	0.062	0	-1.9	-1.8	0.1	40	0
2015	Alan Anderson	32	74	1744	10.6	0.563	0.477	0.23	2	11.1	6.6	7.2	1.7	0.2	11	14.2	1.7	1.1	2.7	0.075	0	-0.5	-0.5	0.6	40	0
2015	Mason Plumlee	24	82	1743	18	0.57	0.006	0.648	11.3	21.6	16.5	7	1.9	2.9	14.4	19.2	2.5	2.3	4.8	0.131	-0.5	1.4	0.8	1.2	40	0
2015	Mirza Teletovic	29	40	892	10.7	0.5	0.605	0.144	3.4	20.9	12.2	8.1	0.8	1.4	13.5	20.1	-0.3	0.8	0.5	0.026	-1.4	-1.1	-2.6	-0.1	40	0
2015	Kevin Garnett	38	42	854	14.8	0.486	0.022	0.149	6.1	31.3	18.7	13	2.5	1.2	13.3	18.1	0.2	1.4	1.6	0.089	-2.8	2.5	-0.4	0.3	40	0
2015	Thaddeus Young	26	28	829	17.1	0.539	0.153	0.217	7.1	15.4	11.2	8	2.4	0.8	10.5	22	0.8	0.8	1.6	0.095	0.4	0	0.3	0.5	40	0
2015	Markel Brown	23	47	781	9.1	0.459	0.305	0.271	2.3	13	7.7	7.4	2.1	1.2	10.3	15.3	-0.2	0.7	0.5	0.031	-3	0.3	-2.7	-0.1	40	0
2015	Sergey Karasev	21	33	555	10.5	0.508	0.403	0.284	4.5	8.9	6.7	12.3	2.1	0.1	13.7	14.4	0.3	0.4	0.7	0.061	-0.7	-0.5	-1.2	0.1	40	0
2015	Cory Jefferson	24	50	531	13.2	0.48	0.09	0.323	10	20.6	15.3	4.8	1	3.2	9.5	18.1	0.2	0.6	0.8	0.071	-3.3	-0.4	-3.7	-0.2	40	0
2015	Jerome Jordan	28	44	383	16.8	0.609	0	0.468	15.3	15.5	15.4	5.3	1.1	3.1	16.3	16.1	0.9	0.3	1.2	0.156	-0.2	0	-0.2	0.2	40	0
2015	Darius Morris	24	38	299	6.7	0.377	0.311	0.085	2.6	7.5	5.1	24.7	1.6	0	16	20	-0.5	0.1	-0.4	-0.068	-4.4	-2.8	-7.2	-0.4	40	0
2015	Earl Clark	27	10	93	6.7	0.425	0.467	0.133	1.2	26.5	13.9	5	1.7	3.5	15.9	18.5	-0.2	0.1	-0.1	-0.037	-6.6	0.5	-6.1	-0.1	40	0
2015	Jorge Gutierrez	26	10	44	10.9	0.522	0.071	0.214	0	17.8	8.9	26	1.2	0	16.4	19	0	0	0.1	0.059	-3	-1.7	-4.6	0	40	0
2015	Brandon Davies	23	7	44	8.5	0.405	0.222	0.222	7.7	17.8	12.7	7.2	1.2	5.5	16.8	24.6	-0.1	0.1	-0.1	-0.069	-7.1	0.2	-6.9	-0.1	40	0
2015	Andrei Kirilenko	33	7	36	2.8	0.222	0	0.8	6.2	18.6	12.5	3.6	1.4	0	12.9	9.8	-0.1	0	0	-0.058	-8.1	-0.2	-8.3	-0.1	40	0
2015	Pau Gasol	34	78	2681	22.7	0.55	0.023	0.317	9.2	27.6	18.6	14.4	0.5	4	10.7	24.7	6	4.4	10.4	0.187	0.7	2.1	2.8	3.2	33	0
2015	Jimmy Butler	25	65	2513	21.3	0.583	0.212	0.508	5.1	11.2	8.2	14.4	2.3	1	7.7	21.6	8.2	3	11.2	0.214	4.1	0.6	4.7	4.2	33	0
2015	Joakim Noah	29	67	2049	15.3	0.482	0.005	0.407	11.9	22.1	17.1	23	1.2	2.6	19.6	13.7	2.4	3.1	5.6	0.13	-0.2	3.6	3.4	2.8	33	0
2015	Aaron Brooks	30	82	1885	14.4	0.534	0.383	0.213	1.9	7.5	4.8	24.2	1.5	0.6	14.9	25	1.7	1.5	3.3	0.083	1	-2.4	-1.4	0.3	33	0
2015	Mike Dunleavy	34	63	1838	11.6	0.573	0.547	0.181	1.7	12.7	7.3	9.7	1.1	0.8	10.4	14.2	2.4	1.7	4.1	0.108	0.6	-0.2	0.4	1.1	33	0
2015	Taj Gibson	29	62	1692	16.1	0.545	0	0.364	10.7	14.6	12.7	6.9	1.1	3.2	11.6	17.6	2.7	2.1	4.8	0.137	-0.6	1.1	0.6	1.1	33	0
2015	Nikola Mirotic	23	82	1654	17.9	0.556	0.502	0.455	4.3	21.8	13.3	9.7	1.7	2.4	10.6	22.8	3	2.7	5.7	0.165	1.2	0	1.2	1.3	33	0
2015	Kirk Hinrich	34	66	1610	6.8	0.468	0.441	0.131	1.4	6.6	4.1	13.8	1.5	0.6	15.3	13.3	-0.3	1.3	1	0.03	-2.3	-0.6	-2.8	-0.3	33	0
2015	Derrick Rose	26	51	1530	15.9	0.493	0.325	0.224	2.6	8.7	5.7	30.7	1.2	0.8	14.9	31.7	0	1.2	1.2	0.038	1.1	-2.3	-1.3	0.3	33	0
2015	Tony Snell	23	72	1412	10.2	0.55	0.531	0.148	2.5	10.9	6.8	6.8	1.2	0.6	10.8	14.1	1.2	1.2	2.4	0.082	-0.6	-0.9	-1.5	0.2	33	0
2015	E'Twaun Moore	25	56	504	10.3	0.504	0.273	0.144	2.7	7.1	5	10.4	2.1	0.9	8.7	14.4	0.3	0.5	0.8	0.08	-1.8	-0.6	-2.5	-0.1	33	0
2015	Doug McDermott	23	36	321	6.1	0.48	0.383	0.14	2.1	12.2	7.3	3	0.6	0.2	13	18.3	-0.3	0.2	0	-0.005	-4.8	-3.3	-8	-0.5	33	0
2015	Nazr Mohammed	37	23	128	8.7	0.431	0	0.1	9.6	22.3	16.1	3.6	1.6	2.8	18.3	13.4	-0.1	0.2	0.1	0.04	-6.1	0.9	-5.3	-0.1	33	0
2015	Cameron Bairstow	24	18	64	2.1	0.309	0	0.357	10.5	3.3	6.8	2.2	1.6	1.1	15.6	13.5	-0.1	0	-0.1	-0.048	-6.7	-1	-7.7	-0.1	33	0
2015	Gerald Henderson	27	80	2315	13.2	0.514	0.161	0.256	1.7	11.6	6.5	15.6	1.1	0.7	10.5	20.7	1.3	2.3	3.6	0.074	-1.2	-0.4	-1.5	0.3	50	0
2015	Kemba Walker	24	62	2119	17.6	0.486	0.285	0.288	1.8	9.9	5.7	27.1	2.2	1.2	8.3	25.9	1.8	2.6	4.5	0.101	2.2	0.1	2.2	2.3	50	0
2015	Marvin Williams	28	78	2035	11.8	0.541	0.535	0.176	3.1	18.2	10.4	7.8	1.8	1.4	10.1	13.3	1.5	2.9	4.3	0.102	-0.8	1.8	1	1.5	50	0
2015	Al Jefferson	30	65	1992	19.7	0.5	0.005	0.163	5.3	25.5	15.1	11.6	1.2	3.3	5.9	26.3	1.3	3.4	4.7	0.113	-1.3	1.6	0.2	1.1	50	0
2015	Michael Kidd-Gilchrist	21	55	1587	15.1	0.519	0	0.444	7.4	21.9	14.4	8.2	1	1.9	9.9	18.4	1.6	2.2	3.8	0.114	-2.2	1.3	-0.8	0.5	50	0
2015	Lance Stephenson	24	61	1573	8.8	0.419	0.191	0.2	2.7	17.1	9.7	25.4	1.2	0.4	17.6	21.1	-2.7	1.8	-0.9	-0.026	-4	0.5	-3.5	-0.6	50	0
2015	Cody Zeller	22	62	1487	14.1	0.53	0.003	0.44	7	20.1	13.4	10.9	1.2	2.6	12.2	15.6	1.6	2.2	3.8	0.123	-2.1	2.5	0.4	0.9	50	0
2015	Brian Roberts	29	72	1330	11.7	0.495	0.427	0.164	1	8.2	4.5	20.3	1.3	0.4	10.5	18.6	0.6	1.2	1.8	0.064	-0.8	-1.7	-2.5	-0.2	50	0
2015	Bismack Biyombo	22	64	1243	15.2	0.578	0	0.941	13.7	22.6	18	2	0.7	6.3	16.5	11.6	1.8	2.2	4	0.156	-3.2	2.8	-0.4	0.5	50	0
2015	Gary Neal	30	43	931	9.9	0.466	0.334	0.256	1.6	9.7	5.6	14.9	0.9	0.1	11	24.4	-0.6	0.7	0.1	0.006	-2.2	-2.3	-4.6	-0.6	50	0
2015	Jason Maxiell	31	61	878	10.4	0.455	0	0.37	10.5	15.1	12.7	3.4	1.1	4	11.5	13.1	0.1	1.2	1.4	0.074	-4.5	1.9	-2.6	-0.1	50	0
2015	Mo Williams	32	27	831	16.9	0.512	0.431	0.225	1.2	9.1	5	36.5	1	0.6	13.4	28.8	0.7	0.7	1.4	0.08	3.4	-2.4	1	0.6	50	0
2015	P.J. Hairston	22	45	687	9	0.446	0.606	0.134	3.4	11.5	7.4	5.1	1.6	1.5	7.2	20.4	-0.5	0.8	0.3	0.022	-2.2	-1.3	-3.5	-0.3	50	0
2015	Jeffery Taylor	25	29	430	8.2	0.481	0.316	0.36	3.5	10.3	6.8	8.2	1.4	0.2	12.6	16	-0.1	0.4	0.3	0.034	-3.3	-0.6	-4	-0.2	50	0
2015	Noah Vonleh	19	25	259	13.2	0.475	0.171	0.342	11.6	25.3	18.3	2.5	0.8	2.7	11.2	17.3	0.1	0.4	0.5	0.085	-4.8	-0.9	-5.6	-0.2	50	0
2015	Troy Daniels	23	11	135	16.1	0.62	0.61	0.119	1.6	5	3.3	7	1.1	0.6	10.1	23.3	0.2	0.1	0.3	0.119	2.5	-3.7	-1.2	0	50	0
2015	Jannero Pargo	35	9	73	14.9	0.571	0.629	0.057	0	4.6	2.3	20.8	0	0	7.7	24.3	0.1	0	0.2	0.113	3	-6.1	-3.2	0	50	0
2015	Kyrie Irving	22	75	2730	21.5	0.583	0.306	0.296	2.3	7.5	5	25	2.2	0.6	11.8	26.2	8.4	2	10.4	0.183	4.7	-1.4	3.3	3.7	53	0
2015	Kevin Love	26	75	2532	18.8	0.562	0.412	0.337	6.5	26.3	16.6	10.7	1	1.2	10	21.7	5.8	2.9	8.7	0.165	2	-0.1	1.9	2.5	53	0
2015	LeBron James	30	69	2493	25.9	0.577	0.265	0.413	2.4	16.6	9.6	38.6	2.3	1.6	15.3	32.3	7.4	2.9	10.4	0.199	6.2	1.2	7.4	5.9	53	0
2015	Tristan Thompson	23	82	2194	15.6	0.58	0	0.508	14.5	19.7	17.2	2.7	0.8	2.2	12.2	14	4.7	2.1	6.8	0.148	-0.3	-0.3	-0.6	0.8	53	0
2015	J.R. Smith	29	46	1461	14.5	0.565	0.667	0.065	2.1	10.4	6.3	12.3	2.3	1	9.1	17.6	2.4	1.3	3.8	0.124	3	-0.1	2.9	1.8	53	0
2015	Matthew Dellavedova	24	67	1380	8.5	0.493	0.544	0.124	3.1	7.3	5.2	21.1	0.9	0.1	15.9	12.6	1.4	0.5	1.9	0.067	-0.6	-2	-2.6	-0.2	53	0
2015	Timofey Mozgov	28	46	1148	18.7	0.621	0	0.389	11.4	20.4	15.9	5.6	0.8	3.9	15	18.1	2.5	1.3	3.9	0.161	-0.2	0.8	0.6	0.8	53	0
2015	Shawn Marion	36	57	1101	11	0.489	0.172	0.127	6.8	14.2	10.5	6.9	1.3	1.9	10.5	12.9	0.8	0.9	1.7	0.074	-2	0.7	-1.3	0.2	53	0
2015	Iman Shumpert	24	38	920	11.1	0.508	0.508	0.105	4.2	13.5	8.9	9.3	2.9	1.1	15.5	15.6	0.1	1.1	1.2	0.065	-0.7	1.3	0.6	0.6	53	0
2015	Dion Waiters	23	33	786	12.2	0.468	0.251	0.175	1.8	6.5	4.2	15.6	2.9	1	12	24	-0.3	0.7	0.5	0.029	-2.1	-1	-3.1	-0.2	53	0
2015	Mike Miller	34	52	701	4.6	0.471	0.86	0.035	0.7	14	7.4	9	1	0.5	16.6	8.9	-0.1	0.5	0.4	0.028	-2.6	-0.3	-3	-0.2	53	0
2015	James Jones	34	57	669	11.1	0.565	0.871	0.229	1.6	9	5.3	5.4	1	0.9	5.5	15.8	1.2	0.4	1.5	0.11	1.4	-2.8	-1.4	0.1	53	0
2015	Anderson Varejao	32	26	636	17.7	0.58	0.01	0.225	10.4	20.1	15.3	9.1	1.6	2	13.7	18.1	1.2	0.7	1.9	0.145	0	1	0.9	0.5	53	0
2015	Joe Harris	23	51	493	5.6	0.537	0.7	0.125	1.7	7.8	4.8	7.7	0.7	0.3	17.6	14.1	0	0.2	0.2	0.018	-2	-2.5	-4.5	-0.3	53	0
2015	Kendrick Perkins	30	17	167	4.7	0.494	0	0.195	7.7	20.3	14.1	7.2	0.6	1.9	32.1	17.7	-0.4	0.2	-0.2	-0.059	-7.4	-0.1	-7.6	-0.2	53	0
2015	Brendan Haywood	35	22	119	9.1	0.49	0	0.433	5.9	21.9	14	2.5	0.9	6.6	21.9	17.3	-0.2	0.2	0	0.008	-7.9	1.3	-6.6	-0.1	53	0
2015	A.J. Price	28	11	87	7.7	0.3	0.324	0.176	5.4	14.3	9.9	22.1	1.8	0	7.6	20.6	-0.2	0.1	-0.1	-0.051	-4.6	-1.5	-6.1	-0.1	53	0
2015	Lou Amundson	32	12	79	3.8	0.387	0	0.417	7.4	21.5	14.5	8.7	0.7	0	26	11	-0.1	0.1	0	-0.011	-6.2	-0.1	-6.3	-0.1	53	0
2015	Will Cherry	23	8	69	5.8	0.347	0.474	0.316	1.7	6.6	4.2	16.4	4.5	1.1	15.6	16.8	-0.1	0.1	0	-0.021	-4.4	0.7	-3.7	0	53	0
2015	Alex Kirk	23	5	14	8.5	0.41	0	0.5	8.3	0	4.1	10.1	0	0	0	15.7	0	0	0	0.061	-3	-4.3	-7.4	0	53	0
2015	Monta Ellis	29	80	2699	16.5	0.509	0.21	0.224	1.4	6.4	3.9	20.5	2.8	0.8	11.7	27.9	1.4	2.2	3.6	0.065	0.7	-0.7	-0.1	1.3	50	0
2015	Tyson Chandler	32	75	2286	20.1	0.697	0	0.584	14.1	27.4	20.7	5.3	0.9	3.2	16	12.8	7.2	3.1	10.3	0.216	1.9	2.3	4.2	3.6	50	0
2015	Dirk Nowitzki	36	77	2282	19.2	0.56	0.258	0.272	2.1	19.9	11	10.4	0.9	1.2	6.5	24.9	5.2	2	7.2	0.152	1.7	-1	0.7	1.5	50	0
2015	Chandler Parsons	26	66	2186	16.3	0.567	0.419	0.233	3.2	13	8.1	11.4	1.6	0.7	9.5	20.6	3.8	1.7	5.5	0.121	2.7	-0.2	2.5	2.5	50	0
2015	Devin Harris	31	76	1685	14.8	0.559	0.508	0.309	0.8	8	4.4	20.4	2.3	0.7	12.5	18	2.9	1.3	4.2	0.12	1.9	-0.8	1.2	1.3	50	0
2015	Al-Farouq Aminu	24	74	1366	14.4	0.504	0.347	0.331	9.1	18.4	13.7	6.1	2.6	3.7	11.9	15.2	1.2	2	3.3	0.115	-0.5	2.9	2.4	1.5	50	0
2015	J.J. Barea	30	77	1362	15.1	0.502	0.312	0.175	1.8	9	5.4	29.5	1.2	0.1	10.8	21.2	2.1	0.6	2.7	0.096	1	-2.5	-1.5	0.2	50	0
2015	Rajon Rondo	28	46	1319	12.4	0.46	0.121	0.094	4	13.3	8.6	34	2.1	0.2	22.6	20.3	-0.5	1.2	0.6	0.023	-1.5	0.5	-1	0.3	50	0
2015	Richard Jefferson	34	74	1244	11.3	0.577	0.478	0.352	2.2	14	8.1	7	1.3	0.7	12.2	15.3	1.4	0.9	2.3	0.088	-0.2	-0.5	-0.7	0.4	50	0
2015	Charlie Villanueva	30	64	678	17.4	0.534	0.61	0.097	4.8	19.3	12.1	4.7	1.1	2.6	6.9	26.7	0.6	0.7	1.4	0.096	1.2	-3.1	-1.8	0	50	0
2015	Jameer Nelson	32	23	584	9.9	0.501	0.632	0.049	2.6	9.2	5.9	22.8	1.3	0.3	19	15.7	0.3	0.3	0.6	0.047	0.2	-1.1	-0.9	0.2	50	0
2015	Brandan Wright	27	27	505	25.7	0.762	0	0.356	11	12.9	11.9	3.2	1.7	6.8	7.7	14.9	2.2	0.6	2.9	0.274	4	2.8	6.8	1.1	50	0
2015	Amar'e Stoudemire	32	23	380	22.3	0.605	0.006	0.33	7.8	16.5	12.1	3.9	1.2	0.9	6.8	25.8	1.1	0.3	1.4	0.181	0.8	-3.1	-2.2	0	50	0
2015	Greg Smith	24	42	363	10.2	0.605	0	0.796	7.8	16.1	11.9	3.4	1	2.5	14.3	9.5	0.5	0.3	0.8	0.108	-2	1	-1	0.1	50	0
2015	Raymond Felton	30	29	281	12.4	0.48	0.321	0.142	0.8	9.4	5.1	21.9	2	1.2	13.8	20.7	0	0.2	0.2	0.039	-1.8	-1.3	-3	-0.1	50	0
