year	player	age	mp	per	ts	3par	ftr	orb	drb	trb	ast	stl	blk	tov	usg	column_s	ows	dws	ws	ws_48	obpm	dbpm	bpm	vorp	game_win	mvp_label
2019	Gerald Green	33	73	1473	11.4	0.555	0.763	0.118	2.2	11.7	6.8	4.1	1.1	1.6	8.3	19.5	0.9	1	1.9	0.061	-0.8	-2.6	-3.4	-0.5	42	0
2019	Eric Gordon	30	68	2158	12.2	0.549	0.64	0.162	0.9	6.9	3.8	9.4	0.9	1.1	8.2	22	1.7	1	2.6	0.059	0	-2.9	-2.9	-0.5	42	0
2019	Vince Edwards	22	2	16	3.8	0.375	1	0	6.8	7.1	6.9	0	0	0	0	10.9	0	0	0	-0.014	-4.3	-5.5	-9.8	0	42	0
2019	Gary Clark	24	51	641	9.2	0.48	0.914	0.046	4.1	16.2	10	3.8	1.5	3.5	4.3	10.9	0.3	0.7	1	0.071	-2.4	0.6	-1.8	0	42	0
2019	Chris Chiozza	23	7	33	7	0.375	0.625	0	3.3	10.3	6.7	16.1	1.5	2.6	11.1	11.8	0	0	0	0.023	-4.5	-0.2	-4.7	0	42	0
2019	Clint Capela	24	67	2249	23.8	0.658	0	0.357	14.4	27.6	20.8	7.1	1	3.9	10	18.2	7.8	3	10.8	0.23	1.3	1.6	2.9	2.8	42	0
2019	Carmelo Anthony	34	10	294	10.9	0.513	0.529	0.182	3.3	17.3	10.2	2.6	0.7	2	5.8	20.5	0.1	0.2	0.3	0.048	-3.1	-2.8	-5.9	-0.3	42	0
2019	Thaddeus Young	30	81	2489	16.2	0.569	0.174	0.161	8.7	14.4	11.7	12	2.4	1.3	12	18	3	3.9	6.9	0.133	0.8	2.1	2.9	3.1	20	0
2019	Myles Turner	22	74	2119	18	0.567	0.251	0.258	5.4	22	13.9	8	1.4	8.4	10.3	20	1.9	4.4	6.3	0.144	-1.4	4.7	3.3	2.8	20	0
2019	Edmond Sumner	23	23	210	7.6	0.443	0.422	0.375	4.9	7.8	6.3	6.3	2.8	2.1	11.8	17.6	-0.2	0.3	0.1	0.02	-4.1	0.5	-3.6	-0.1	20	0
2019	Domantas Sabonis	22	74	1838	21.9	0.63	0.024	0.416	11.5	29.8	20.8	18.2	1.3	1.5	16.2	23.5	4.3	3.3	7.6	0.197	1.5	2.2	3.7	2.6	20	0
2019	Davon Reed	23	10	47	8.1	0.5	0.333	0	4.8	9.2	7.1	8.5	1	0	7.7	12.1	0	0	0.1	0.064	-2.9	-1.3	-4.2	0	20	0
2019	Victor Oladipo	26	36	1147	17.6	0.519	0.367	0.24	2.1	17.1	9.8	25.2	2.6	0.9	11.2	27.9	0.4	1.9	2.3	0.097	1.3	1	2.3	1.3	20	0
2019	Kyle O'Quinn	28	45	371	16.8	0.537	0.088	0.154	8.9	26.4	17.8	22.4	1.2	6	17.6	20.8	0.2	0.8	1	0.125	-2.4	4.1	1.8	0.4	20	0
2019	Doug McDermott	27	77	1340	11.6	0.617	0.488	0.187	1.4	7.5	4.5	7.1	0.7	0.5	8.4	16.3	1.8	1.1	2.9	0.103	0	-2.1	-2.1	0	20	0
2019	T.J. Leaf	21	58	522	16.9	0.572	0.169	0.169	9.3	17.1	13.3	6.9	0.8	3.2	5.8	17.5	0.9	0.7	1.6	0.148	-1	0	-1	0.1	20	0
2019	Cory Joseph	27	82	2063	11	0.474	0.312	0.078	2.1	12.6	7.5	20.7	2.2	0.9	12.4	13.7	0.5	2.9	3.5	0.081	-2	1.4	-0.5	0.8	20	0
2019	Alize Johnson	22	14	64	6.3	0.333	0.125	0.5	7.1	25.5	16.5	2	0.8	4.2	0	13.3	-0.1	0.1	0	0.027	-8.3	0.2	-8.1	-0.1	20	0
2019	Aaron Holiday	22	50	646	11.9	0.518	0.485	0.191	0.9	10.4	5.8	19.3	1.6	1.8	12.3	21.9	0.1	0.8	0.9	0.065	-1.5	-1.1	-2.6	-0.1	20	0
2019	Tyreke Evans	29	69	1402	11.5	0.483	0.327	0.242	2.7	13	7.9	17.5	2	1.1	13.9	26.4	-1.7	2	0.3	0.01	-3.1	-0.5	-3.6	-0.6	20	0
2019	Darren Collison	31	76	2143	16.7	0.574	0.294	0.288	1.9	9.9	6	29.9	2.5	0.4	14.4	17.7	3.9	2.9	6.8	0.153	1.2	0	1.2	1.8	20	0
2019	Bojan Bogdanovic	29	81	2573	16.1	0.613	0.367	0.29	1.5	12.7	7.2	9.5	1.3	0	10.2	22.4	3.9	2.8	6.8	0.126	1.4	-1.4	0	1.3	20	0
2019	Ike Anigbogu	20	3	6	-6	0	0	0	18.9	36.2	27.7	19.4	0	14.8	25	29.1	-0.1	0	-0.1	-0.48	-22.5	8.5	-14	0	20	0
2019	Lou Williams	32	75	1993	21.2	0.554	0.256	0.426	2.2	9.4	5.9	33	1.3	0.4	11.8	32.4	3.9	1.2	5.1	0.123	3.1	-2.6	0.4	1.2	47	0
2019	Tyrone Wallace	24	62	628	7	0.45	0.088	0.263	3.5	13.2	8.5	9.5	1.6	0.9	12.9	18.7	-0.8	0.5	-0.3	-0.023	-5.5	-0.9	-6.3	-0.7	47	0
2019	Sindarius Thornwell	24	64	313	5.2	0.485	0.306	0.694	1.7	12.8	7.5	7.2	2.1	1.8	23.8	11.3	-0.3	0.3	0	0.004	-5.1	1.1	-4	-0.2	47	0
2019	Milos Teodosic	31	15	150	6.5	0.557	0.675	0.175	2.2	8.9	5.7	28.8	0.9	0.5	32.8	18	-0.1	0.1	-0.1	-0.019	-2.9	-3.2	-6.1	-0.2	47	0
2019	Jerome Robinson	21	33	320	7.2	0.491	0.518	0.082	1	12.2	6.8	8.3	1.6	0.7	10.2	16.7	-0.2	0.3	0.1	0.012	-2.8	-1.5	-4.3	-0.2	47	0
2019	Johnathan Motley	23	22	156	18.9	0.563	0.041	0.548	12.6	21.7	17.3	11.7	1.5	1.5	15	28.8	0.1	0.2	0.3	0.092	-1.8	-1.4	-3.2	0	47	0
2019	Luc Mbah a Moute	32	4	61	6.7	0.495	0.333	0.278	3.6	8.4	6.1	4.5	0.8	1.3	9	15.4	0	0	0	0.009	-3.3	-2.1	-5.4	-0.1	47	0
2019	Montrezl Harrell	25	82	2158	23.4	0.636	0.019	0.466	9.3	16.7	13.1	12.5	1.6	4	11	23.5	6.1	2.6	8.7	0.193	2.6	1.6	4.2	3.4	47	0
2019	Marcin Gortat	34	47	751	12.8	0.562	0	0.258	9.8	26.5	18.4	12	0.4	2.5	19.4	14.4	0.6	0.8	1.4	0.089	-2.5	1.4	-1.1	0.2	47	0
2019	Shai Gilgeous-Alexander	20	82	2174	13.4	0.554	0.194	0.272	2.9	8.3	5.7	17.8	2.1	1.6	15	18.3	1.5	1.9	3.3	0.074	-0.6	0.2	-0.3	0.9	47	0
2019	Danilo Gallinari	30	68	2059	21	0.633	0.421	0.459	2.9	18.1	10.7	13.2	1.1	0.9	8.5	23.8	6.4	1.8	8.2	0.191	4.2	-1.2	2.9	2.6	47	0
2019	Angel Delgado	24	2	15	4.3	0.255	0	0.4	14.6	13.7	14.1	0	3.1	0	0	16.5	0	0	0	-0.055	-8.7	-4	-12.7	0	47	0
2019	Patrick Beverley	30	78	2137	11.8	0.561	0.591	0.258	3.9	15	9.6	18.4	1.5	1.6	13.8	12.2	2.8	2	4.8	0.108	1.2	1.2	2.4	2.3	47	0
2019	Johnathan Williams	23	24	372	15.1	0.599	0.018	0.436	13.6	13.9	13.7	4.9	1	1.5	10.9	16.4	0.7	0.3	1	0.135	-0.9	-0.8	-1.7	0	57	0
2019	Moritz Wagner	21	43	446	10.1	0.533	0.45	0.31	4	15.4	9.8	7.4	1.1	2.4	16.7	21.7	-0.3	0.5	0.2	0.02	-4	-1.1	-5.1	-0.3	57	0
2019	Lance Stephenson	28	68	1123	11.8	0.529	0.456	0.169	3	16.5	9.9	17.3	1.7	0.5	15.6	20.3	-0.1	1.2	1.1	0.049	-1.7	-0.4	-2.1	0	57	0
2019	Rajon Rondo	32	46	1369	12.1	0.473	0.329	0.083	2.6	15.5	9.2	35.5	1.9	0.4	22.1	17.4	-0.2	1.5	1.3	0.047	-2	0.5	-1.6	0.1	57	0
2019	JaVale McGee	31	75	1671	21.8	0.634	0.019	0.237	12.3	22.5	17.5	4.8	1.3	7.3	13.2	20.2	3	2.9	5.9	0.171	-0.9	2.8	1.9	1.7	57	0
2019	Scott Machado	28	4	19	22.2	0.776	0.167	0.167	0	0	0	23.5	2.4	0	0	14	0.1	0	0.1	0.281	2.4	-6.8	-4.4	0	57	0
2019	Kyle Kuzma	23	70	2314	14	0.546	0.388	0.23	2.7	14.1	8.5	11.5	0.8	0.9	10	23.8	1.2	1.9	3.1	0.065	-0.3	-1.3	-1.7	0.2	57	0
2019	Jemerrio Jones	23	6	143	12.1	0.398	0.303	0.061	11.8	23.4	17.7	11.4	2.3	2.9	12.9	11.3	0	0.2	0.2	0.084	-2.9	3.7	0.8	0.1	57	0
2019	LeBron James	34	55	1937	25.6	0.588	0.299	0.382	3.1	21.3	12.4	39.4	1.7	1.4	13.3	31.6	4.7	2.6	7.2	0.179	6.2	1.9	8.1	4.9	57	0
2019	Brandon Ingram	21	52	1760	13.4	0.555	0.129	0.396	2.5	13	7.8	12.9	0.7	1.4	13.1	23.2	0.6	1.4	2	0.055	-2.2	-0.6	-2.8	-0.3	57	0
2019	Andre Ingram	33	4	15	-11.9	0	0.5	0	7	6.7	6.9	0	3.1	0	14.3	19.3	-0.1	0	-0.1	-0.408	-16.9	-3	-19.9	-0.1	57	0
2019	Josh Hart	23	67	1715	9.3	0.526	0.591	0.172	2.2	12.6	7.5	7	1.7	1.9	10.4	13.5	0.2	1.9	2.1	0.059	-1.8	1.1	-0.7	0.6	57	0
2019	Alex Caruso	24	25	531	13.9	0.569	0.289	0.37	4	9	6.5	19.7	2.1	1.4	17.3	19	0.5	0.6	1	0.093	-0.9	0	-0.9	0.2	57	0
2019	Kentavious Caldwell-Pope	25	82	2035	12.9	0.568	0.575	0.209	2.5	9.4	6	7.5	1.7	0.5	7.3	18.1	2.3	1.8	4	0.095	0.6	-1.2	-0.6	0.7	57	0
2019	Isaac Bonga	19	22	120	6	0.24	0.242	0.455	7.9	13.5	10.8	14.9	3.5	2.7	13.2	15.7	-0.3	0.2	-0.1	-0.059	-7.3	3	-4.3	-0.1	57	0
2019	Michael Beasley	30	26	277	15.9	0.532	0.111	0.255	4.9	17.2	11.2	14.8	1.5	3	13.7	29.5	-0.1	0.4	0.2	0.039	-3.7	-0.4	-4	-0.1	57	0
2019	Lonzo Ball	21	47	1423	11.7	0.487	0.5	0.105	4	14	9.1	23.8	2.3	1.1	17.8	16.9	-0.2	1.7	1.6	0.052	-0.9	1.5	0.5	0.9	57	0
2019	Yuta Watanabe	24	15	174	3.3	0.352	0.314	0.196	2.5	17.7	10	6.6	1.1	0.5	9.8	15.8	-0.4	0.2	-0.2	-0.065	-8.2	-1.2	-9.3	-0.3	38	0
2019	Julian Washburn	27	18	254	6.5	0.402	0.5	0.083	3.5	14.8	9.1	7.7	2.5	0.7	12.3	10	-0.2	0.3	0.1	0.023	-4.8	1.4	-3.4	-0.1	38	0
2019	D.J. Stephens	28	1	7	5.5	0.5	0	0	0	0	0	0	7.1	0	33.3	19.1	0	0	0	-0.119	-9.9	2.3	-7.6	0	38	0
2019	Ivan Rabb	21	49	721	16.1	0.586	0.071	0.325	10.7	21.5	16	12	1.2	1.8	12.6	17.2	1.2	0.9	2.1	0.137	-1.3	0.7	-0.6	0.2	38	0
2019	Chandler Parsons	30	25	496	8.5	0.484	0.516	0.137	0.9	15.2	7.9	13.4	1.9	1	14.2	20.3	-0.6	0.6	0	-0.004	-3.7	-0.6	-4.3	-0.3	38	0
2019	Joakim Noah	33	42	693	18.6	0.571	0.005	0.512	9.2	29.6	19.3	20.6	1.4	4.2	16.1	20	1	1.2	2.2	0.15	-1.9	3.5	1.6	0.6	38	0
2019	Jaren Jackson	19	58	1515	16.4	0.591	0.241	0.334	5.3	15	10.1	7.2	1.7	5.1	12.7	22.8	1.2	2.2	3.3	0.105	-1.4	1.4	0.1	0.8	38	0
2019	Dusty Hannahs	25	2	26	4.5	0.311	0.417	0.167	0	4.4	2.2	28.8	1.9	0	7.2	23.9	-0.1	0	-0.1	-0.125	-7.2	-5.1	-12.2	-0.1	38	0
2019	Mike Conley	31	70	2342	21.4	0.569	0.38	0.363	1.9	9.7	5.7	33.4	2	0.9	9.1	27.3	5.7	2.3	8	0.164	4.8	-1.3	3.4	3.2	38	0
2019	Omri Casspi	30	36	520	15.7	0.606	0.267	0.36	3.6	21.5	12.4	8.1	1.9	1.6	11	18	0.6	0.7	1.3	0.119	-2	0.1	-1.8	0	38	0
2019	Jevon Carter	23	39	577	7.8	0.432	0.551	0.173	2.7	10.3	6.4	17.4	2.2	1.8	14.2	18	-0.7	0.7	0	-0.003	-3.8	-0.1	-4	-0.3	38	0
2019	Bruno Caboclo	23	34	800	12.4	0.571	0.578	0.222	5.8	16.5	11.1	9.4	0.9	3.9	13.3	15.9	0.6	0.9	1.5	0.09	-1	1.2	0.2	0.4	38	0
2019	MarShon Brooks	30	29	387	11.6	0.518	0.32	0.195	3.4	9.7	6.5	11	1.2	1	10.3	23.6	-0.2	0.3	0.1	0.018	-2.9	-2.6	-5.6	-0.3	38	0
2019	Dillon Brooks	23	18	330	7.6	0.499	0.328	0.246	3	7.6	5.3	7.6	1.5	1.1	12.3	20.9	-0.3	0.3	0	-0.004	-4.2	-1.9	-6.1	-0.3	38	0
2019	Kyle Anderson	25	43	1281	12.8	0.569	0.123	0.232	4.1	18.1	11	15	2.1	2.7	16	12.6	0.8	1.8	2.7	0.1	-2.1	3.3	1.2	1	38	0
2019	Justise Winslow	22	66	1959	12.8	0.513	0.342	0.183	3.4	15.9	9.6	21.9	1.8	0.9	14.9	20.8	0.2	2.6	2.8	0.067	-1.1	1	-0.1	1	44	0
2019	Hassan Whiteside	29	72	1674	23.5	0.564	0.024	0.357	16.3	35.6	25.9	5.6	1.3	7.3	11	22.6	2.3	4	6.3	0.18	-2.2	3	0.8	1.2	44	0
2019	Dion Waiters	27	44	1138	11.4	0.53	0.605	0.092	0.7	10.2	5.4	16.4	1.2	0.7	11.4	21.1	0.1	1.1	1.2	0.052	-0.3	-1.6	-1.9	0	44	0
2019	Dwyane Wade	37	72	1885	15.8	0.51	0.272	0.243	3.9	12.2	8	26.5	1.5	1.8	13.5	27.9	0.1	2.3	2.4	0.061	-0.4	0	-0.5	0.7	44	0
2019	Duncan Robinson	24	15	161	7.6	0.514	0.761	0.13	1.3	11.2	6.3	4.4	1.5	0	7.6	14	0	0.2	0.2	0.051	-2.6	-1.6	-4.2	-0.1	44	0
2019	Josh Richardson	25	73	2539	14	0.536	0.448	0.225	2.3	8.8	5.5	17.9	1.5	1.2	9.1	20.9	3	2.6	5.6	0.106	1	-0.4	0.6	1.7	44	0
2019	Kelly Olynyk	27	79	1812	14.4	0.61	0.566	0.328	4.2	17.8	11	11.4	1.4	1.8	15	18	2.3	2.5	4.7	0.126	0.3	0.8	1.1	1.4	44	0
2019	Rodney McGruder	27	66	1550	9.4	0.51	0.488	0.156	4.1	12.2	8.2	10.3	1.1	0.7	11.5	15.4	0.4	1.6	1.9	0.059	-1.9	-0.1	-2	0	44	0
2019	Yante Maten	22	2	13	5.7	0.25	0.25	0	8.2	16.4	12.3	0	3.8	0	0	13.2	0	0	0	-0.026	-8.9	-1.7	-10.6	0	44	0
2019	Derrick Jones	21	60	1153	14	0.559	0.281	0.377	8.8	13.3	11.1	4.7	1.9	3.3	10.2	15.6	1.2	1.7	2.9	0.121	-1.3	1.5	0.2	0.6	44	0
2019	James Johnson	31	55	1164	10.9	0.522	0.393	0.185	2	14.1	8	17	1.5	2.1	15.3	17.8	0	1.5	1.5	0.062	-2.5	0.9	-1.6	0.1	44	0
2019	Udonis Haslem	38	10	74	3.6	0.36	0.364	0.121	4.3	34.5	19.4	4	0	0	7.9	21.9	-0.2	0.1	-0.1	-0.075	-10.2	-3.9	-14.1	-0.2	44	0
2019	Goran Dragic	32	36	991	13.9	0.517	0.379	0.233	2.1	9.8	6	27.3	1.5	0.5	12.9	23.7	0.6	1	1.6	0.079	0.1	-1.3	-1.2	0.2	44	0
2019	Bam Adebayo	21	82	1913	17.9	0.623	0.031	0.465	9.2	24	16.6	14.2	1.8	3	17.1	15.8	3.4	3.4	6.8	0.171	-0.6	3.6	3	2.4	44	0
2019	D.J. Wilson	22	48	882	10.3	0.515	0.506	0.187	5.5	19.2	12.8	7.6	0.9	1.9	10.5	14.4	0.3	1.4	1.7	0.093	-2.4	0.9	-1.6	0.1	63	0
2019	Tony Snell	27	74	1304	10.7	0.585	0.565	0.116	2.4	9.4	6.1	6.7	0.9	1.2	5.7	12.9	1.6	1.6	3.2	0.117	-0.7	-0.4	-1	0.3	63	0
2019	Jaylen Morris	23	4	29	12.2	0.46	0.3	0.2	0	16.5	8.8	18.1	3.2	0	8.4	17.2	0	0.1	0.1	0.084	-3.8	0.9	-3	0	63	0
2019	Khris Middleton	27	77	2393	16.5	0.558	0.413	0.225	2.3	16.5	9.8	20.1	1.6	0.2	12.1	25.1	2.5	3.6	6.1	0.123	0.7	0.1	0.8	1.7	63	0
2019	Brook Lopez	30	81	2322	14.6	0.597	0.651	0.169	1.5	15	8.7	5.7	1	6.5	8.9	16.7	2.3	4.3	6.7	0.138	-0.2	2.9	2.7	2.8	63	0
2019	Ersan Ilyasova	31	67	1231	11.6	0.548	0.42	0.194	8.2	16.2	12.5	5.5	1.2	1.4	10.4	15.7	1.2	1.9	3	0.119	-1.5	0.1	-1.3	0.2	63	0
2019	John Henson	28	14	188	17.1	0.553	0.463	0.149	9.2	28	19.2	10.1	1.7	4.9	14.4	18.6	0.1	0.4	0.6	0.146	-1.8	3.1	1.3	0.2	63	0
2019	Trevon Duval	20	3	6	38.3	0.833	0.333	0	0	16	8.5	59	0	0	0	20.9	0.1	0	0.1	0.537	13.8	-4.1	9.7	0	63	0
2019	Donte DiVincenzo	22	27	411	9.1	0.507	0.669	0.097	4.2	11.4	8	9.7	1.5	1.2	12.8	15.1	0	0.6	0.6	0.069	-1.9	0.1	-1.8	0	63	0
2019	Pat Connaughton	26	61	1261	13.6	0.573	0.571	0.114	5.2	15	10.4	12.6	1.2	1.7	8.2	13.3	2	1.9	3.9	0.149	0.4	1.2	1.6	1.2	63	0
2019	Bonzie Colson	23	8	98	12.9	0.454	0.538	0.231	8.8	21.5	15.5	4	2.4	0.9	6.5	19.6	0	0.2	0.2	0.085	-3.3	-1	-4.3	-0.1	63	0
2019	Sterling Brown	23	58	1034	10.9	0.563	0.471	0.135	3	14.4	9	10.7	1.1	0.7	12.2	15.2	0.7	1.4	2.1	0.098	-1.6	0	-1.6	0.1	63	0
2019	Malcolm Brogdon	26	64	1832	17.8	0.614	0.326	0.203	3.8	11.7	8	16.2	1.2	0.6	10	20.7	4.2	2.3	6.5	0.171	1.9	-0.3	1.5	1.6	63	0
2019	Eric Bledsoe	29	78	2272	19.3	0.577	0.388	0.243	3.9	11.8	8.1	27.4	2.4	1.1	13.3	22.9	4.4	3.7	8.2	0.173	2.5	1	3.5	3.2	63	0
2019	Giannis Antetokounmpo	24	72	2358	30.9	0.644	0.163	0.55	7.3	30	19.3	30.3	1.8	3.9	14.8	32.3	8.9	5.5	14.4	0.292	5.7	5	10.8	7.6	60	0.5
2019	C.J. Williams	28	15	128	8.8	0.55	0.457	0.029	0.8	5.9	3.3	12.9	2.2	0	12.4	13.3	0.1	0.1	0.1	0.042	-1.8	-2.2	-4	-0.1	43	0
2019	Andrew Wiggins	23	73	2543	12.4	0.493	0.288	0.245	3.5	11.4	7.4	10.9	1.3	1.6	9.3	24.4	-0.6	1.3	0.6	0.012	-1.7	-1.3	-2.9	-0.6	43	0
2019	Karl-Anthony Towns	23	77	2545	26.3	0.622	0.27	0.342	10.9	29.3	20	17.2	1.3	4.2	13.7	28.9	7.2	3.2	10.4	0.197	4.8	2	6.8	5.7	43	0
2019	Anthony Tolliver	33	65	1079	8.6	0.571	0.83	0.232	1.5	16.2	8.8	5.5	0.8	1.7	11.2	12.5	0.6	0.5	1.2	0.052	-1.2	-1	-2.2	-0.1	43	0
2019	Jared Terrell	23	14	111	0.7	0.372	0.436	0.154	1	4.9	2.9	14.4	1.3	1.5	19.4	19.6	-0.4	0	-0.3	-0.14	-7.5	-2.9	-10.4	-0.2	43	0
2019	Jeff Teague	30	42	1264	15.4	0.528	0.252	0.368	1.3	7.7	4.5	37.6	1.6	1.2	16.7	19.3	1.7	0.5	2.2	0.085	0	-2.4	-2.4	-0.1	43	0
2019	Derrick Rose	30	51	1392	19.5	0.557	0.194	0.212	2.5	8.3	5.4	26.4	1.1	0.7	9.1	27.3	2.6	0.3	3	0.102	2.3	-2.9	-0.6	0.5	43	0
2019	Cameron Reynolds	23	19	259	10.4	0.58	0.654	0.115	1.6	11.3	6.4	6.8	1.1	0.7	5.7	14.1	0.3	0.1	0.4	0.078	-0.1	-2.2	-2.3	0	43	0
2019	Josh Okogie	20	74	1757	9.4	0.492	0.423	0.319	2.5	10.9	6.6	6.9	2.4	1.6	9.8	15.4	-0.1	1.4	1.2	0.034	-2	0.4	-1.7	0.1	43	0
2019	Tyus Jones	22	68	1560	13.7	0.491	0.283	0.155	1.6	7.7	4.6	28.3	2.5	0.3	9	14.1	2.1	0.9	3	0.091	-0.3	-1.5	-1.8	0.1	43	0
2019	Taj Gibson	33	70	1686	17.8	0.612	0.063	0.33	10.8	18.3	14.5	7.3	1.5	2	10.6	17.2	3.7	1.4	5.1	0.144	0.8	0.2	1	1.3	43	0
2019	Gorgui Dieng	29	76	1031	18.1	0.572	0.149	0.281	8.3	24.1	16.1	10.3	2.2	3.4	11.9	19.6	1.5	1.3	2.8	0.132	-0.9	1.4	0.5	0.7	43	0
2019	Luol Deng	33	22	392	14.6	0.588	0.373	0.297	5.4	14.6	10	6.5	1.8	1.7	9.5	15.8	0.5	0.3	0.8	0.101	-0.2	-0.5	-0.6	0.1	43	0
2019	Jerryd Bayless	30	34	657	8.5	0.431	0.426	0.122	1.8	8.4	5	24.6	1.3	0.3	11.7	17.6	-0.2	0.2	0	-0.003	-2.4	-2.7	-5.1	-0.5	43	0
2019	Keita Bates-Diop	23	30	503	9.6	0.489	0.366	0.197	3.4	14.4	8.8	4.6	1.7	2.4	8.3	14.1	0	0.4	0.3	0.032	-3.2	0	-3.1	-0.1	43	0
2019	Kenrich Williams	24	46	1079	9.7	0.485	0.559	0.068	5.4	15.5	10.5	9.5	1.9	1.4	11.1	12.3	0.3	0.9	1.2	0.053	-1.2	0.9	-0.3	0.5	45	0
2019	Julius Randle	24	73	2232	21	0.6	0.179	0.447	7.6	21.6	14.7	15.8	1.1	1.6	13.8	27.8	4.2	1.9	6.1	0.131	1.8	-0.4	1.4	1.9	45	0
2019	Elfrid Payton	24	42	1250	14	0.502	0.255	0.18	4.1	14	9.1	33.5	1.6	1.1	20.1	18.3	0.6	0.9	1.5	0.058	-0.7	-0.1	-0.9	0.4	45	0
2019	Jahlil Okafor	23	59	935	17.9	0.603	0.014	0.246	9.2	21.4	15.4	6.3	0.7	3.5	11.5	19.9	1.4	0.8	2.2	0.115	-1.7	-0.5	-2.3	-0.1	45	0
2019	E'Twaun Moore	29	53	1463	11.5	0.567	0.331	0.111	2.5	6.4	4.5	9.5	1.3	0.4	9.6	17.3	1.2	0.5	1.7	0.055	-0.2	-1.9	-2.2	-0.1	45	0
2019	Darius Miller	28	69	1757	8.4	0.55	0.752	0.147	0.8	6.6	3.8	10.4	1.1	1.1	10.3	13.4	1.1	0.6	1.6	0.045	-0.1	-1.5	-1.7	0.1	45	0
2019	Frank Jackson	20	61	1169	9.4	0.517	0.378	0.163	2.2	9.5	5.9	8	1	0.1	9.1	18.5	0.1	0.4	0.4	0.018	-2.2	-2.8	-5	-0.9	45	0
2019	Jrue Holiday	28	67	2402	19.4	0.555	0.313	0.234	3.3	11	7.2	31.8	2.1	1.8	14.1	25.4	3.5	1.9	5.4	0.108	2.9	-0.1	2.8	2.9	45	0
2019	Solomon Hill	27	44	878	6.8	0.497	0.567	0.18	4.1	11.5	7.8	7.6	1.2	0.9	13.9	10.4	0.1	0.4	0.5	0.029	-2.1	-0.2	-2.3	-0.1	45	0
2019	Cheick Diallo	22	64	896	17.5	0.644	0.015	0.247	8.8	29.3	19.2	5.1	1.5	3	14	16	1.4	1.2	2.6	0.14	-2.1	0.5	-1.6	0.1	45	0
2019	Anthony Davis	25	56	1850	30.3	0.597	0.141	0.422	9.9	27.5	18.8	19	2.2	6	8.4	29.5	6.4	3.1	9.5	0.247	4.7	3.9	8.5	4.9	45	0
2019	Ian Clark	27	60	973	8.3	0.502	0.527	0.097	1.4	8	4.7	12.9	1.1	0.7	12.7	19.3	-0.4	0.3	-0.1	-0.003	-2.2	-2.9	-5.1	-0.8	45	0
2019	Dairis Bertans	29	12	167	2	0.362	0.723	0	1.3	4.3	2.8	7.2	0.3	0	4.1	12	-0.2	0	-0.2	-0.054	-4.2	-3.5	-7.7	-0.2	45	0
2019	Noah Vonleh	23	68	1722	13.9	0.561	0.311	0.355	6.7	25.8	16	11.1	1.3	2.5	14.7	14.8	1.5	1.7	3.2	0.09	-1.6	1.6	0	0.9	28	0
2019	Allonzo Trier	23	64	1459	12.2	0.564	0.255	0.431	2.2	12.2	7.1	12.9	0.9	0.8	15.8	21.5	0.4	0.5	0.9	0.03	-2.2	-2	-4.2	-0.8	28	0
2019	Lance Thomas	30	46	783	6.4	0.482	0.401	0.183	2.7	13.1	7.8	5	1	0.8	10.1	12.9	-0.3	0.3	0.1	0.004	-4.1	-1.2	-5.3	-0.7	28	0
2019	Mitchell Robinson	20	66	1360	22	0.692	0	0.464	13.3	19.4	16.3	4.2	1.8	10	9.1	12.1	4	2.2	6.1	0.217	0.5	5.2	5.7	2.7	28	0
2019	Frank Ntilikina	20	43	904	6	0.417	0.408	0.106	1.4	8.9	5	19.5	1.6	1.3	15.9	16.6	-1.3	0.4	-0.8	-0.045	-4.5	-1.2	-5.7	-0.8	28	0
2019	Emmanuel Mudiay	22	59	1607	14.6	0.531	0.284	0.251	2.1	10.9	6.4	24.2	1.3	1	14.6	25.6	0.1	0.7	0.8	0.023	-0.5	-1.9	-2.4	-0.2	28	0
2019	Luke Kornet	23	46	784	14.8	0.531	0.682	0.163	3.6	14.6	9	10.5	1.7	4.5	7.6	17.9	0.6	0.7	1.4	0.083	0.1	0.6	0.7	0.5	28	0
2019	Kevin Knox	19	75	2158	8.7	0.475	0.398	0.247	2.9	13.6	8.1	6	1	0.9	10.1	22.3	-2.2	0.9	-1.3	-0.03	-3.6	-2.4	-6	-2.2	28	0
2019	Isaiah Hicks	24	3	32	17.4	0.588	0	0.625	6.4	16.7	11.4	9.4	1.5	7.9	8.9	15	0.1	0	0.1	0.153	-2.6	3.2	0.6	0	28	0
2019	Mario Hezonja	23	58	1206	10.8	0.497	0.328	0.246	2.4	18.7	10.4	11.5	2.3	0.6	14.6	21.3	-1.1	1.1	-0.1	-0.003	-3.6	-0.4	-4	-0.6	28	0
2019	Billy Garrett	24	4	63	9.8	0.452	0.296	0.148	0	5.1	2.5	18	0.8	1.3	6.5	20.9	0	0	0	-0.019	-4	-4.4	-8.4	-0.1	28	0
2019	Damyean Dotson	24	73	2004	10.8	0.526	0.49	0.14	1.7	12.2	6.8	10.4	1.4	0.4	8.7	17.3	0.7	0.9	1.5	0.037	-0.9	-1.4	-2.3	-0.2	28	0
2019	Kadeem Allen	26	19	416	16.2	0.574	0.255	0.383	2	11.1	6.4	28.7	1.9	0.8	13.6	19.6	0.7	0.2	1	0.111	0.5	-1.6	-1.1	0.1	28	0
